Id,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
132,12224,2,0,0,6,5,2000,2000,0,0,0,0,0,0,0,0,992,0,0,1022,1032,1,0,2,1,3,1,0,7,1,2,2000,2,390,0,24,48,0,0,0,0,7,2009,0,0,244000
133,7388,2,0,1,5,6,1959,2002,0,0,1,1,1,1,0,0,1063,0,0,1327,0,1,0,1,0,3,1,0,7,0,1,1974,2,624,0,0,0,0,0,0,0,7,2007,0,0,150750
134,6853,0,0,1,8,5,2001,2002,0,0,0,0,0,2,0,0,1267,0,0,1296,0,1,0,2,0,2,1,0,6,0,0,2001,2,471,0,192,25,0,0,0,0,6,2009,0,0,220000
135,10335,0,0,1,5,6,1968,1993,0,0,7,4,1,1,0,0,1461,0,0,1721,0,0,0,2,1,3,1,1,7,1,0,1968,2,440,0,0,96,180,0,0,0,7,2006,0,0,180000
136,10400,0,0,1,7,6,1970,1970,1,0,7,4,0,1,0,0,1304,0,0,1682,0,0,0,2,0,3,1,1,7,1,0,1970,2,530,0,98,0,0,0,0,0,5,2008,0,0,174000
137,10355,2,0,1,5,5,1967,1967,0,0,1,1,1,1,0,0,1214,0,0,1214,0,0,0,2,0,3,1,1,5,1,0,1967,1,318,0,0,111,0,0,0,0,7,2007,0,0,143000
138,11070,0,2,1,7,5,1988,1989,0,0,0,0,1,1,0,0,1907,0,0,1959,0,0,0,3,0,5,2,1,9,0,6,1989,3,766,0,0,0,0,0,0,0,7,2006,0,5,171000
139,9066,0,0,0,8,5,1999,2000,0,0,0,0,0,0,0,2,1004,0,0,1004,848,0,0,2,1,3,1,0,7,2,0,1999,3,660,0,224,106,0,0,0,0,12,2008,0,0,230000
140,15426,0,0,0,6,5,1997,1997,0,0,0,0,0,0,0,0,928,0,0,928,836,1,0,2,1,3,1,0,7,0,0,1997,2,470,0,276,99,0,0,0,0,8,2009,0,0,231500
141,10500,1,0,1,4,5,1971,1971,0,0,3,3,1,1,0,0,864,0,0,864,0,0,0,1,0,3,1,1,5,1,4,NA,0,0,0,0,0,0,0,0,0,4,2010,4,0,115000
142,11645,0,0,1,7,5,2005,2005,0,0,0,0,0,0,0,3,1734,0,0,1734,0,1,0,2,0,3,1,0,7,0,0,2005,2,660,0,160,24,0,0,0,0,1,2006,0,0,260000
143,8520,2,0,2,5,4,1952,1952,0,0,4,5,1,1,0,0,910,0,0,910,475,0,0,2,0,4,1,1,6,0,1,2000,2,720,0,0,0,0,0,0,0,6,2010,0,0,166000
144,10335,0,0,1,7,5,1999,1999,0,0,0,0,0,0,0,1,1490,0,0,1501,0,1,0,2,0,3,1,0,6,0,0,1999,2,577,0,144,29,0,0,0,0,6,2009,0,0,204000
145,9100,0,2,1,5,5,1963,1963,0,0,3,3,1,1,0,0,1728,0,0,1728,0,1,0,2,0,6,2,1,10,0,1,1963,2,504,0,0,0,0,0,0,0,11,2006,4,1,125000
146,2522,0,4,0,6,5,2004,2006,0,0,0,0,0,0,0,0,970,0,0,970,739,0,0,2,0,3,1,0,7,0,1,2004,2,380,0,0,40,0,0,0,0,4,2006,0,0,130000
147,6120,2,0,1,5,7,1931,1993,0,0,2,5,2,1,0,0,715,0,0,875,0,1,0,1,0,2,1,1,5,0,1,1931,1,180,0,48,0,0,0,0,0,11,2009,0,0,105000
148,9505,3,0,0,7,5,2001,2001,0,0,0,0,0,0,0,0,884,0,0,884,1151,0,0,2,1,3,1,0,8,1,2,2001,2,434,0,144,48,0,0,0,0,5,2010,0,0,222500
149,7500,0,0,1,7,5,2004,2005,0,0,0,0,0,0,0,0,1080,0,0,1080,0,1,0,1,0,3,1,0,6,0,4,NA,0,0,0,0,0,0,0,0,0,4,2008,0,0,141000
150,6240,0,0,2,5,4,1936,1950,0,0,1,1,2,0,0,0,896,0,0,896,448,0,0,1,0,3,1,1,7,0,1,1936,1,240,0,200,114,0,0,0,0,4,2006,0,0,115000
151,10356,2,0,1,5,6,1975,1975,0,0,3,3,1,1,0,3,969,0,0,969,0,0,0,1,1,3,1,1,5,0,0,1975,2,440,0,0,0,0,0,0,0,1,2007,0,0,122000
152,13891,0,0,1,8,5,2007,2008,1,0,0,0,0,2,0,1,1710,0,0,1710,0,1,0,2,0,2,1,0,6,1,0,2007,3,866,0,0,102,0,0,0,0,1,2008,1,2,372402
153,14803,3,0,0,6,5,1971,1971,0,0,3,3,1,1,0,0,825,0,0,1097,896,0,0,2,1,4,1,1,8,1,0,1971,2,495,0,0,66,0,0,0,0,6,2006,0,0,190000
154,13500,0,0,1,6,7,1960,1975,4,0,4,4,1,0,0,1,1602,0,0,1252,0,1,0,1,0,1,1,1,4,1,0,1960,2,564,0,409,0,0,0,0,0,3,2008,0,0,235000
155,11340,2,0,1,6,5,1923,1950,0,0,2,5,2,1,0,0,1200,0,0,1200,0,0,0,1,0,4,1,1,7,0,1,1923,1,312,0,0,0,228,0,0,0,3,2006,0,5,125000
156,9600,2,0,2,6,5,1924,1950,0,0,2,5,2,1,0,0,572,2,1,572,524,0,0,1,0,2,1,1,5,0,4,NA,0,0,1,0,8,128,0,0,0,4,2008,0,0,79000
157,7200,0,0,1,5,7,1950,1950,1,0,2,5,1,3,2,4,0,0,0,1040,0,0,0,1,0,2,1,1,5,0,1,1950,2,625,0,0,0,0,0,0,0,6,2006,0,0,109500
158,12003,2,0,0,8,5,2009,2010,0,0,0,0,0,2,0,0,774,0,0,774,1194,0,0,2,1,4,1,2,8,1,2,2009,3,680,0,0,75,0,0,0,0,5,2010,1,2,269500
159,12552,2,0,0,7,5,2004,2005,0,0,0,0,0,0,0,0,991,0,0,991,956,0,0,2,1,3,1,0,8,1,0,2004,2,678,0,0,136,0,0,0,0,5,2010,0,0,254900
160,19378,2,0,0,7,5,2005,2006,0,0,0,0,0,0,0,2,1392,0,0,1392,1070,1,0,2,1,4,1,0,9,1,0,2006,2,576,0,239,132,0,168,0,0,3,2006,1,2,320000
161,11120,3,0,1,6,6,1984,1984,0,0,7,4,0,0,0,0,1232,0,0,1232,0,0,0,2,0,3,1,1,6,0,0,1984,2,516,0,0,0,0,0,0,0,6,2008,0,0,162500
162,13688,0,0,0,9,5,2003,2004,0,0,0,0,0,2,0,3,1572,0,0,1572,1096,1,0,2,1,3,1,2,10,2,2,2003,3,726,0,400,0,0,0,0,0,3,2008,0,0,412500
163,12182,2,0,1,7,5,2005,2005,0,0,0,0,0,0,0,2,1541,0,0,1541,0,0,0,2,0,3,1,0,7,1,0,2005,2,532,0,0,70,0,0,0,0,5,2010,1,2,220000
164,5500,0,0,3,4,6,1956,1956,0,0,1,1,1,1,0,0,882,0,0,882,0,0,0,1,0,1,1,1,4,0,4,NA,0,0,0,0,0,0,0,0,0,4,2007,0,0,103200
165,5400,2,0,1,6,7,1926,2004,0,0,1,1,2,1,0,2,1149,0,0,1149,467,0,0,2,0,3,1,0,5,0,1,1926,1,216,0,0,0,183,0,0,0,10,2007,0,0,152000
166,10106,0,1,2,5,7,1940,1999,0,0,2,5,2,1,0,0,644,0,0,808,547,1,0,2,0,4,2,1,6,0,4,NA,0,0,0,140,0,0,0,0,0,9,2008,0,0,127500
167,10708,0,0,1,5,5,1955,1993,1,0,2,5,1,1,0,0,1617,0,0,1867,0,1,0,1,0,2,1,1,7,3,0,1955,1,303,0,476,0,0,0,142,0,11,2009,2,0,190000
168,10562,0,0,0,8,5,2007,2007,0,0,0,0,0,2,0,0,1582,0,0,1610,551,1,0,1,1,3,1,2,8,1,0,2007,3,789,0,178,120,0,0,0,0,11,2007,1,2,325624
169,8244,0,0,0,7,5,2004,2004,0,0,0,0,0,0,0,0,840,0,0,840,880,0,0,2,1,3,1,0,7,1,0,2004,2,440,0,100,48,0,0,0,0,5,2007,0,0,183500
170,16669,2,0,1,8,6,1981,1981,1,3,7,4,1,0,0,0,1686,0,0,1707,0,0,0,2,1,2,1,1,6,1,0,1981,2,511,0,574,64,0,0,0,0,1,2006,0,0,228000
171,12358,0,0,2,5,6,1941,1950,0,0,1,1,1,1,0,0,720,0,0,854,0,0,0,1,1,2,1,1,7,0,1,1991,2,660,0,237,0,0,0,0,0,5,2007,0,0,128500
172,31770,2,0,1,6,5,1960,1960,1,0,4,4,1,1,1,1,1080,0,0,1656,0,1,0,1,0,3,1,1,7,2,0,1960,2,528,2,210,62,0,0,0,0,5,2010,0,0,215000
173,5306,0,3,0,7,7,1987,1987,0,0,3,3,0,0,1,0,1064,0,0,1064,703,1,0,2,0,2,1,0,5,1,0,1987,2,504,0,441,35,0,0,0,0,6,2006,0,0,239000
174,10197,0,0,1,6,5,1961,1961,0,0,5,2,1,1,0,0,1362,0,0,1362,0,1,0,1,1,3,1,1,6,1,0,1961,2,504,0,0,20,0,0,0,0,6,2008,2,0,163000
175,12416,0,0,1,6,5,1986,1986,0,0,0,4,1,0,3,0,1606,0,0,1651,0,1,0,2,0,3,1,1,7,1,0,1986,2,616,0,192,0,0,0,0,0,11,2008,0,0,184000
176,12615,2,0,1,6,7,1950,2001,0,0,5,2,1,1,1,3,1202,0,0,2158,0,1,0,2,0,4,1,0,7,1,0,1950,2,576,0,0,29,39,0,0,0,6,2007,0,0,243000
177,10029,2,0,0,6,5,1988,1989,0,0,7,4,0,0,0,0,1151,0,0,1164,896,0,1,2,1,4,1,1,8,1,0,1988,2,521,0,0,228,0,0,192,0,9,2007,0,0,211000
178,13650,0,0,2,5,5,1958,1958,0,0,1,1,1,1,0,0,1052,0,0,1252,668,1,0,2,0,4,1,0,8,1,0,1958,2,451,0,0,0,0,0,0,0,7,2006,0,0,172500
179,17423,3,0,1,9,5,2008,2009,1,0,0,0,0,2,0,0,2216,0,0,2234,0,1,0,2,0,1,1,2,9,1,0,2009,3,1166,0,0,60,0,0,0,0,7,2009,1,2,501837
180,8520,0,0,1,5,6,1923,2006,0,0,2,5,1,1,0,0,968,0,0,968,0,0,0,1,0,2,1,1,5,0,1,1935,2,480,1,0,0,184,0,0,0,7,2007,0,0,100000
181,2117,0,4,0,6,5,2000,2000,0,0,1,1,0,0,0,0,756,0,0,769,756,0,0,2,1,3,1,0,5,1,1,2000,2,440,0,0,0,0,0,0,0,6,2007,0,0,177000
182,7588,0,0,0,7,6,1920,1950,0,0,9,8,2,4,0,0,793,0,0,901,901,0,0,1,1,4,1,1,9,1,1,1920,1,216,0,0,0,40,0,0,0,7,2006,0,0,200100
183,9060,0,0,1,5,6,1957,2006,1,0,2,5,0,3,2,4,0,0,0,1340,0,0,0,1,0,3,1,1,7,1,0,1957,1,252,0,116,0,0,180,0,0,6,2007,0,0,120000
184,11426,0,0,2,7,5,2003,2003,0,0,0,0,0,0,0,0,1362,0,0,1362,720,0,0,2,1,3,1,0,6,0,1,2003,2,484,1,280,238,0,0,0,0,6,2008,0,0,200000
185,7438,0,0,2,5,8,1908,1991,0,0,8,4,0,4,0,0,504,0,0,936,316,0,0,1,0,3,1,1,5,0,0,1986,2,576,0,104,0,0,0,0,0,6,2006,0,0,127000
186,22950,0,0,7,10,9,1892,1993,0,1,2,5,2,1,0,2,1107,0,0,1518,1518,0,0,2,1,4,1,2,12,2,1,1993,3,840,0,0,260,0,0,410,0,6,2006,0,0,475000
187,9947,3,0,5,7,5,1990,1991,0,0,3,3,0,0,0,3,1188,0,0,1217,0,1,0,2,0,3,1,0,6,0,0,1990,2,497,0,168,27,0,0,0,0,6,2009,0,0,173000
188,10410,0,0,2,5,7,1916,1987,0,0,3,3,1,4,0,0,660,0,0,808,704,0,0,2,1,3,1,1,8,0,1,1916,1,180,1,0,0,0,140,0,0,8,2009,0,0,135000
189,7018,0,2,4,5,5,1979,1979,0,0,7,4,1,0,0,3,1086,0,0,1224,0,2,0,0,2,2,2,1,6,2,1,1979,2,528,0,120,0,0,0,0,0,6,2009,0,4,153337
190,4923,0,3,1,8,5,2001,2002,0,0,6,6,0,2,0,3,1593,0,0,1593,0,1,0,1,1,0,1,2,5,1,0,2001,2,682,0,0,120,0,0,224,0,8,2008,0,0,286000
191,10570,0,0,0,8,8,1932,1994,1,0,4,7,1,0,1,0,853,0,0,1549,1178,0,0,2,1,3,1,0,10,2,1,1932,2,440,0,0,74,0,0,0,0,12,2007,0,0,315000
192,7472,3,0,0,7,9,1972,2004,0,0,3,3,1,1,0,0,725,0,0,725,754,1,0,1,1,4,1,0,7,0,0,1972,2,484,0,0,32,0,0,0,0,6,2007,0,0,184000
193,9017,0,0,1,7,5,1999,1999,0,0,0,0,0,0,0,3,1431,0,0,1431,0,1,0,2,0,3,1,0,6,0,0,1999,2,666,0,0,35,0,0,0,0,9,2009,0,0,192000
194,2522,0,4,0,7,5,2004,2004,0,0,0,0,0,0,0,0,970,0,0,970,739,0,0,2,0,3,1,0,7,0,1,2004,2,380,0,0,40,0,0,0,0,5,2006,0,0,130000
195,7180,0,0,1,5,7,1972,1972,1,0,3,3,1,1,0,3,864,0,0,864,0,0,0,1,0,3,1,1,5,0,1,1989,1,352,0,0,0,0,0,0,0,5,2008,0,0,127000
196,2280,1,4,0,6,6,1976,1976,0,0,7,10,1,0,0,0,855,0,0,855,601,0,0,2,1,3,1,1,7,1,0,1976,2,440,0,87,0,0,0,0,0,7,2009,0,0,148500
197,9416,0,0,1,7,5,2007,2007,1,0,6,6,0,2,0,0,1726,0,0,1726,0,1,0,2,0,3,1,2,8,1,0,2007,3,786,0,171,138,0,0,266,0,9,2007,1,2,311872
198,25419,2,0,0,8,4,1918,1990,0,0,9,8,0,1,0,0,1360,0,0,1360,1360,1,1,2,0,4,1,0,8,1,1,1918,2,795,0,0,16,552,0,0,512,3,2006,0,1,235000
199,5520,2,0,7,6,6,1912,1950,0,0,2,5,1,1,0,0,755,0,0,929,929,0,0,1,0,5,1,1,8,0,4,NA,0,0,0,0,198,30,0,0,0,7,2009,0,1,104000
200,9591,0,0,1,8,5,2004,2005,1,0,0,0,0,2,0,3,1713,0,0,1713,0,1,0,2,0,3,1,2,7,1,0,2004,3,856,0,0,26,0,0,170,0,1,2009,0,0,274900
201,8546,2,0,1,4,5,2003,2004,0,0,0,0,0,0,0,0,1121,0,0,1121,0,0,0,2,0,2,1,1,5,0,0,2003,2,440,0,132,64,0,0,0,0,3,2010,0,0,140000
202,10125,0,0,1,6,6,1977,1977,0,0,7,4,1,1,0,0,1196,0,0,1279,0,0,1,2,0,3,1,1,6,2,1,1980,2,473,0,238,83,0,0,0,0,2,2008,0,0,171500
203,7000,2,0,2,6,6,1924,1950,0,0,1,1,2,4,0,0,617,0,0,865,445,0,0,2,0,2,1,1,6,0,0,1924,1,398,0,0,0,126,0,0,0,5,2006,2,0,112000
204,4438,0,3,1,6,5,2004,2004,0,0,0,0,0,0,0,3,848,0,0,848,0,1,0,1,0,1,1,0,3,1,0,2004,2,420,0,149,0,0,0,0,0,1,2008,0,0,149000
205,3500,0,0,2,5,7,1947,1950,0,0,8,9,1,1,0,0,720,0,0,720,564,0,0,1,1,2,1,1,5,0,1,1948,1,240,0,0,35,0,0,0,0,4,2009,0,0,110000
206,11851,2,0,1,7,5,1990,1990,0,0,3,3,0,0,0,0,1424,0,0,1442,0,0,0,2,0,3,1,1,5,0,0,1990,2,500,0,0,34,0,508,0,0,5,2009,0,0,180500
207,13673,3,0,1,5,5,1962,1962,0,0,3,3,1,1,0,0,1140,0,0,1696,0,0,0,1,1,3,1,1,8,1,0,1962,1,349,0,0,30,0,0,0,0,3,2007,0,0,143900
208,12493,0,0,1,4,5,1960,1960,0,0,2,5,0,1,0,0,1100,0,0,1100,0,1,0,1,0,3,1,1,6,1,0,1960,1,312,0,355,0,0,0,0,0,4,2008,0,0,141000
209,14364,0,0,0,7,5,1988,1989,0,0,7,4,1,0,0,1,1157,0,0,1180,882,1,0,2,1,3,1,1,7,1,0,1988,2,454,0,60,55,0,0,154,0,4,2007,0,0,277000
210,8250,0,0,1,6,7,1964,1964,1,0,3,3,1,0,0,0,1092,0,0,1092,0,1,0,1,0,3,1,1,6,0,0,1964,2,504,0,0,0,0,0,0,0,7,2008,0,0,145000
211,5604,0,0,1,5,6,1925,1950,0,0,9,8,1,1,0,0,864,0,1,864,0,1,0,1,0,2,1,1,5,0,4,NA,0,0,0,0,0,96,0,0,0,4,2008,0,0,98000
212,10420,2,0,1,6,5,2009,2009,0,0,0,0,0,0,0,2,1212,0,0,1212,0,0,0,2,0,3,1,0,6,0,0,2009,2,460,0,100,22,0,0,0,0,3,2010,0,0,186000
213,8640,0,0,0,7,5,2009,2009,0,0,0,0,0,0,0,0,900,0,0,932,920,1,0,2,1,3,1,0,7,1,0,2009,2,644,0,168,108,0,0,0,0,7,2009,1,2,252678
214,13568,3,0,1,5,5,1995,1995,0,0,0,0,0,0,0,0,990,0,0,990,0,0,1,1,0,3,1,1,5,0,0,1996,2,576,0,224,0,0,0,0,0,7,2006,0,0,156000
215,10900,1,0,0,6,7,1977,1977,0,0,3,3,1,0,0,0,689,0,0,689,703,0,0,1,1,3,1,1,6,0,0,1977,1,299,0,0,36,0,0,0,0,3,2010,0,0,161750
216,10011,0,0,1,5,6,1957,1996,0,0,3,3,1,1,0,0,1070,0,0,1236,0,0,1,1,0,2,1,0,6,1,0,1957,1,447,0,0,0,0,0,0,0,5,2006,0,0,134450
217,8450,0,0,1,7,5,2004,2004,0,0,0,0,0,0,0,2,1436,0,0,1436,0,1,0,2,0,3,1,0,8,0,0,2004,2,484,0,139,98,0,0,0,0,4,2008,0,0,210000
218,9906,0,0,0,4,4,1925,1950,0,0,1,1,1,1,0,0,686,0,1,810,518,0,0,1,0,3,1,1,8,0,1,1940,1,210,0,0,172,60,0,0,0,9,2006,0,5,107000
219,15660,2,0,2,7,9,1939,2006,0,0,0,0,1,1,0,0,798,0,0,1137,817,0,1,1,1,3,1,0,8,2,0,1939,2,431,0,0,119,150,0,0,0,5,2008,0,0,311500
220,3010,0,3,1,7,5,2005,2006,0,0,0,0,0,0,0,3,1248,0,0,1248,0,0,0,2,0,2,1,0,5,0,0,2005,2,438,0,108,0,0,0,0,0,3,2006,1,2,167240
221,8990,0,0,1,7,5,2006,2006,0,0,0,0,0,0,0,2,1498,0,0,1498,0,0,0,2,0,2,1,0,5,0,0,2006,2,675,0,351,33,0,0,0,0,4,2006,1,2,204900
222,8068,0,0,0,6,5,2002,2002,0,0,0,0,0,0,0,0,1010,0,0,1010,1257,0,0,2,1,4,1,0,8,1,2,2002,2,390,0,120,46,0,0,0,0,12,2009,4,0,200000
223,11475,0,0,0,6,6,1975,1975,0,0,0,0,1,0,0,0,713,0,0,811,741,1,0,2,1,3,1,1,6,1,0,1975,2,434,0,209,208,0,0,0,0,2,2006,0,0,179900
224,10500,1,0,1,4,6,1971,1971,0,0,3,3,1,1,0,0,864,0,0,864,0,0,0,1,0,2,1,1,4,0,1,1989,2,576,0,216,0,0,0,0,0,3,2009,0,1,97000
225,13472,0,0,1,10,5,2003,2003,1,0,0,0,0,2,0,1,2392,0,0,2392,0,0,0,2,0,3,1,2,8,1,0,2003,3,968,0,248,105,0,0,0,0,6,2009,0,0,386250
226,1680,0,4,0,5,5,1971,1971,0,0,3,3,1,1,0,0,630,0,0,630,672,0,0,2,1,3,1,1,6,0,1,1991,1,280,0,0,0,0,0,0,0,5,2009,2,1,112000
227,9950,0,0,0,7,5,1995,1995,0,0,0,0,0,0,0,0,1203,0,0,1214,1306,0,0,2,1,4,1,0,9,1,0,1995,3,721,0,224,114,0,0,0,0,6,2007,0,1,290000
228,1869,0,4,0,6,6,1970,1970,0,0,3,3,1,1,0,0,483,0,0,483,504,0,0,1,1,2,1,1,5,0,1,1987,1,280,0,0,0,0,0,0,0,9,2008,0,0,106000
229,8521,1,0,1,5,5,1967,1967,0,0,3,3,1,1,0,0,912,0,0,912,0,0,0,1,0,3,1,1,5,1,1,1974,1,336,0,0,0,0,0,0,0,5,2010,0,0,125000
230,3182,0,3,1,7,5,2005,2006,0,0,0,0,0,0,0,3,1373,0,0,1555,0,0,0,2,0,2,1,0,7,1,0,2005,2,430,0,143,20,0,0,0,0,5,2009,0,0,192500
231,8760,0,0,1,6,6,1959,1959,1,0,1,1,1,1,0,0,1194,0,0,1194,0,1,0,1,0,3,1,1,6,0,0,1959,1,312,0,0,0,120,0,0,0,4,2010,0,0,148000
232,15138,0,0,0,8,5,1995,1996,0,0,0,0,0,0,0,0,1462,0,0,1490,1304,1,0,2,1,4,1,2,9,1,0,1995,3,810,0,0,146,202,0,0,0,7,2009,0,0,403000
233,1680,0,4,0,6,5,1972,1972,0,0,3,3,1,1,0,0,483,0,0,483,504,0,0,1,1,2,1,1,5,1,0,1972,1,288,0,0,0,0,0,0,0,6,2006,0,0,94500
234,10650,2,0,1,5,6,1976,1976,0,0,3,3,1,1,1,3,894,0,0,894,0,1,0,1,0,3,1,1,5,0,0,1976,1,308,0,365,0,0,0,0,0,2,2010,0,0,128200
235,7851,0,0,0,6,5,2002,2002,0,0,0,0,0,0,0,0,860,0,0,860,1100,1,0,2,1,4,1,0,8,2,2,2002,2,440,0,288,48,0,0,0,0,5,2010,0,0,216500
236,1680,0,3,0,6,3,1971,1971,0,0,3,3,1,1,0,0,483,0,0,483,504,0,0,1,1,2,1,1,5,0,1,1971,1,264,0,0,0,0,0,0,0,8,2008,0,0,89500
237,8773,1,0,1,7,5,2004,2004,0,0,0,0,0,0,0,3,1414,0,0,1414,0,0,0,2,0,3,1,0,6,0,0,2004,2,494,0,132,105,0,0,0,0,5,2010,0,0,185500
238,9453,3,0,0,7,7,1993,2003,0,0,3,3,0,0,0,0,996,0,0,1014,730,0,0,2,1,3,1,0,7,0,0,1993,2,457,0,370,70,0,238,0,0,2,2010,0,0,194500
239,12030,0,0,1,8,5,2007,2007,1,0,0,0,0,2,0,0,1694,0,0,1694,0,0,0,2,0,3,1,0,7,0,0,2007,3,818,0,168,228,0,0,0,0,12,2007,1,2,318000
240,8741,0,0,2,6,4,1945,1950,0,0,0,0,1,1,3,0,735,0,0,798,689,0,0,1,1,3,1,1,7,1,1,1949,1,220,0,0,140,0,0,0,0,4,2010,0,0,113000
241,9000,0,0,1,8,5,2008,2008,0,0,0,0,0,0,0,3,1566,0,0,1566,0,1,0,2,0,3,1,0,7,0,0,2008,2,750,0,144,168,0,0,0,0,4,2010,0,0,262500
242,3880,0,0,1,5,9,1945,1997,0,0,0,0,1,1,0,0,686,0,0,866,0,0,0,1,0,2,1,0,4,0,4,NA,0,0,0,58,42,0,0,0,0,8,2007,0,0,110500
243,5000,2,0,2,5,4,1900,1950,0,0,2,5,2,1,0,0,540,0,1,889,551,0,0,1,0,3,1,1,6,0,0,1940,1,352,0,0,0,77,0,0,0,4,2006,0,0,79000
244,10762,2,3,0,6,6,1980,1980,0,0,7,4,1,0,0,0,626,0,0,626,591,0,0,1,1,3,1,1,6,1,0,1980,1,288,0,0,28,0,0,0,0,4,2009,0,0,120000
245,8880,0,0,0,7,5,1994,2002,0,0,0,0,0,0,0,0,948,0,0,1222,888,1,0,2,1,3,1,0,8,2,0,1994,2,463,0,0,130,0,0,0,0,5,2010,0,0,205000
246,10400,0,0,1,7,5,1988,1988,0,0,2,5,1,0,0,3,1845,0,0,1872,0,0,1,2,0,3,1,1,6,1,0,1988,2,604,0,197,39,0,0,0,0,6,2006,0,0,241500
247,9142,0,1,0,6,8,1910,1950,0,0,8,9,5,4,0,0,1020,0,1,908,1020,0,0,2,0,4,2,3,9,0,1,1910,1,440,0,0,60,112,0,0,0,4,2006,0,0,137000
248,11310,0,0,1,6,5,1954,1954,1,0,2,7,1,1,0,0,1367,0,0,1375,0,0,0,1,0,2,1,1,5,1,0,1954,2,451,0,0,30,0,0,0,0,6,2006,0,0,140000
249,11317,0,0,0,7,5,2003,2003,0,0,0,0,0,0,0,0,840,0,0,840,828,0,0,2,1,3,1,0,8,0,0,2003,2,500,0,144,68,0,0,0,0,9,2007,0,0,180000
250,159000,3,0,2,6,7,1958,2006,0,0,2,3,1,0,0,1,1444,0,0,1444,700,0,1,2,0,4,1,0,7,2,0,1958,2,389,0,0,98,0,0,0,0,6,2007,0,0,277000
251,5350,0,0,1,3,2,1940,1966,0,0,2,4,1,1,0,0,728,0,0,1306,0,0,0,1,0,3,1,3,6,0,4,NA,0,0,0,263,0,0,0,0,0,5,2010,0,0,76500
252,4750,0,3,1,8,5,2006,2007,1,0,0,0,0,0,0,1,1573,0,0,1625,0,1,1,2,0,2,1,0,5,1,0,2006,2,538,0,123,0,0,0,153,0,12,2007,0,5,235000
253,8366,0,0,0,6,5,2004,2004,0,0,0,0,0,0,0,0,798,0,0,798,842,0,0,2,1,3,1,0,6,0,0,2004,2,520,0,138,45,0,0,0,0,12,2008,0,0,173000
254,9350,0,0,5,6,7,1964,1991,1,0,3,3,1,0,0,1,1302,0,0,1302,0,0,1,2,0,3,1,0,7,0,0,1964,1,309,0,333,0,0,0,0,0,10,2007,5,0,158000
255,8400,0,0,1,5,6,1957,1957,0,0,1,1,1,1,0,0,1314,0,0,1314,0,1,0,1,0,3,1,1,5,0,0,1957,1,294,0,250,0,0,0,0,0,6,2010,0,0,145000
256,8738,0,0,0,7,5,1999,1999,0,0,0,0,0,0,0,0,975,0,0,1005,1286,0,0,2,1,4,1,0,8,1,2,1999,2,429,0,192,0,0,0,0,0,2,2006,0,0,230000
257,8791,0,0,0,6,5,2003,2003,0,0,0,0,0,0,0,0,864,0,0,864,864,0,0,2,1,3,1,0,7,0,0,2003,2,673,0,216,56,0,0,0,0,5,2008,0,0,207500
258,8814,0,0,1,7,5,2006,2006,0,0,0,0,0,0,0,0,1604,0,0,1604,0,1,0,2,1,3,1,0,8,1,0,2006,2,660,0,123,110,0,0,0,0,3,2009,0,1,220000
259,12435,0,0,0,7,5,2001,2001,0,0,0,0,0,0,0,0,963,0,0,963,829,0,0,2,1,3,1,0,7,1,0,2001,2,564,0,0,96,0,245,0,0,5,2008,0,0,231500
260,12702,0,0,1,5,5,1956,1956,0,0,4,7,0,3,2,4,0,0,0,882,0,0,0,1,0,2,1,1,4,0,1,1956,1,308,0,0,45,0,0,0,0,12,2008,0,0,97000
261,19296,2,0,5,6,5,1962,1962,0,0,2,5,1,1,0,1,1362,0,0,1382,0,1,0,1,0,3,1,1,6,1,0,1991,2,884,0,0,0,252,0,0,0,5,2009,0,0,176000
262,9588,0,0,0,8,5,2007,2007,0,0,6,6,0,2,0,0,1482,0,0,1482,1092,0,0,2,1,3,1,2,10,1,2,2007,3,868,0,0,148,0,0,0,0,11,2007,1,2,276000
263,8471,2,0,5,6,7,1977,1995,0,0,3,4,1,0,1,3,506,0,0,1212,0,1,0,1,0,3,1,1,6,1,0,1978,2,492,0,292,12,0,0,0,0,7,2006,0,0,151000
264,5500,2,0,2,5,7,1929,2001,0,0,2,5,2,1,0,0,926,0,0,926,0,1,0,1,0,3,1,1,6,0,1,1974,2,484,0,0,0,0,0,0,0,4,2010,0,0,130000
265,5232,0,0,1,5,5,1925,2004,0,0,2,5,2,4,0,0,680,0,1,764,0,0,0,1,0,2,1,1,4,0,1,1965,2,504,1,0,0,0,0,0,0,6,2008,0,0,73000
